"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Axon guidance","68/182",3.534712346758e-08,1.01863983083844e-06,0,0,2.41913712853562,41.5076729556877,"EPHB6;SEMA5A;ITGB1;ROBO3;LRRC4;PIK3CD;RND1;ROBO1;CFL1;BOC;RAC3;RAC1;EPHB2;HRAS;NEO1;EPHB4;EPHB3;EPHA5;EPHA4;SEMA6C;ARHGEF12;TRPC6;UNC5B;SEMA6D;WNT5A;SMO;PIK3CA;RAF1;MYL9;MET;CAMK2D;ROCK1;ROCK2;SEMA3D;SEMA3A;CAMK2A;SEMA3B;NTN4;PIK3R3;PARD6G;PIK3R1;EFNA4;NTN1;MYL12A;GNAI1;MYL12B;EFNB1;ABLIM1;NRAS;RRAS;PLCG2;PLXNA2;SRGAP3;SLIT2;PAK3;PLXNA4;MAPK3;NTNG1;LIMK1;SEMA4C;PTPN11;SSH2;GDF7;NFATC4;CXCL12;PLXNB2;PLXNB1;BMPR1B"
"Rap1 signaling pathway","75/210",6.51176145145742e-08,1.72019031676e-06,0,0,2.25416702160888,37.2998611845291,"ITGB1;CSF1;PIK3CD;SIPA1L2;FGF1;ACTB;ACTG1;IGF1R;SIPA1L1;AKT3;PLCE1;RAC3;RAC1;HRAS;MAGI1;MAP2K3;PDGFRB;PDGFRA;MAP2K1;HGF;MAGI3;ARAP3;NGF;PLCB4;PIK3CA;EVL;PRKD1;TLN2;TLN1;PLCB1;RAPGEF5;RAF1;CRK;MET;PFN2;RAPGEF4;RALA;RALB;LPAR1;ADCY4;PIK3R3;ADCY3;PARD6G;PIK3R1;ADCY1;ADCY8;RASGRP2;EFNA4;THBS1;EGFR;GNAI1;RAP1B;GRIN2A;NRAS;RRAS;PDGFC;RALGDS;FGF22;MAP2K6;MAPK3;VASP;FARP2;ANGPT1;INSR;VEGFC;IGF1;MAPK14;VEGFA;MAPK11;GNAQ;CALM1;FGFR4;SIPA1;FGFR2;FGF10"
"Small cell lung cancer","41/92",7.26520407717748e-08,1.77159207112712e-06,0,0,3.25092276586338,53.4373172015374,"ITGB1;RB1;CDKN1A;LAMA2;LAMA3;PTEN;PIK3CD;PIK3R3;LAMC2;LAMC1;PIK3R1;PTGS2;RELA;IKBKB;CASP3;MYC;AKT3;SKP2;CDKN2B;CHUK;GADD45B;LAMB3;ITGA3;ITGA2;LAMB1;DDB2;GADD45G;NFKBIA;CDK6;COL4A2;PIK3CA;TRAF4;COL4A1;TRAF3;CDK4;COL4A4;COL4A3;BCL2;COL4A5;ITGA6;TP53"
"Relaxin signaling pathway","52/129",8.33703875979771e-08,1.87641170687277e-06,0,0,2.73406979199662,44.5652628475126,"PIK3CD;RXFP1;EDNRB;CREB3L1;AKT3;CREB3L2;PRKACB;HRAS;MAP2K1;MMP2;TGFBR2;ACTA2;CREB1;PLCB4;COL4A2;PIK3CA;COL4A1;COL4A4;COL4A3;COL4A5;RAF1;PLCB1;SOS2;ATF4;CREB5;SHC3;ADCY4;PIK3R3;ADCY3;PIK3R1;ADCY1;ADCY8;EGFR;GNAI1;RELA;NRAS;GNG2;GNG5;MAPK3;JUN;VEGFC;MAPK14;GNG11;VEGFA;COL1A1;NFKBIA;MAPK10;MAPK11;COL3A1;COL1A2;GNB2;GNB4"
"Neurotrophin signaling pathway","49/119",8.87891974860934e-08,1.87641170687277e-06,0,0,2.83305407463823,46.0003014017908,"IRS1;PIK3CD;IKBKB;RPS6KA5;ARHGDIA;RPS6KA2;AKT3;RAC1;HRAS;MAP3K5;MAP2K1;GAB1;IRAK3;NGF;PIK3CA;MAPKAPK2;RAF1;TP53;CRK;SOS2;ATF4;ZNF274;CAMK2D;SHC3;MAGED1;CAMK2A;PIK3R3;PIK3R1;PSEN1;FOXO3;RELA;RAP1B;NRAS;MAPK7;IRAK2;PLCG2;MAPK3;MAP3K3;JUN;SORT1;PTPN11;MAPK14;NFKBIA;MAPK10;MAPK11;CAMK4;BCL2;CALM1;NFKBIB"
"Platelet activation","50/124",1.45034975807365e-07,2.87350545818341e-06,0,0,2.73461628210232,43.0600635083459,"ITGB1;PIK3CD;ACTB;ACTG1;PPP1CB;AKT3;PRKG2;PRKACB;PRKG1;GUCY1A2;ARHGEF12;PPP1R12A;ITGA2;PLA2G4C;PLA2G4A;PLCB4;STIM1;PIK3CA;ARHGEF1;TLN2;TLN1;PLCB1;ROCK1;ROCK2;ITPR1;ADCY4;ITPR2;PIK3R3;ADCY3;PIK3R1;ADCY1;RASGRP2;ADCY8;MYL12A;GNAI1;MYL12B;PTGS1;RAP1B;TBXA2R;PLCG2;MAPK3;VASP;MAPK14;PPP1CA;COL1A1;MAPK11;COL3A1;COL1A2;FCGR2A;GNAQ"
"Glioma","35/75",1.60878972861879e-07,2.99991967042445e-06,0,0,3.53541613964078,55.303148149216,"RB1;CDKN1A;CAMK2D;SHC3;CAMK2A;PTEN;PIK3CD;PIK3R3;PIK3R1;EGFR;IGF1R;NRAS;AKT3;PLCG2;HRAS;MAPK3;PDGFRB;PDGFRA;MAP2K1;CAMK1D;GADD45B;CDKN2A;IGF1;MTOR;DDB2;GADD45G;CDK6;PIK3CA;CDK4;CAMK4;MDM2;RAF1;CALM1;SOS2;TP53"
"PI3K-Akt signaling pathway","111/354",1.94679025565154e-07,3.42851395023077e-06,0,0,1.85791164735366,28.708290357818,"CHRM2;CSF1;IRS1;TNC;FGF1;IGF1R;CCND3;CCND2;CREB3L1;MYC;AKT3;CREB3L2;IL6R;MAGI1;PDGFRB;PDGFRA;MAP2K1;HGF;COL4A2;COL4A1;COL4A4;DDIT4;COL4A3;COL4A5;RAF1;TP53;ATF4;LPAR1;PIK3R3;PIK3R1;FOXO3;EFNA4;BCL2L11;PDGFC;THEM4;FGF22;MCL1;INSR;IGF1;GNG11;COL1A1;NR4A1;COL1A2;CDK6;CDK4;RHEB;GNB2;ITGA10;ITGA11;BCL2;GNB4;MDM2;COL9A2;FGFR4;FGFR2;FGF10;ITGB1;CDKN1A;HSP90AB1;PTEN;PIK3CD;LAMC2;BRCA1;LAMC1;IKBKB;ITGB8;RAC1;JAK2;HRAS;HSP90AA1;CHUK;ITGA4;ITGA3;ITGA2;ITGA1;OSMR;NGF;RBL2;CREB1;PIK3CA;ITGA8;COL6A3;ITGA7;SGK3;COL6A6;ITGA6;SGK1;EIF4E2;MET;SOS2;CREB5;PRKAA1;TNXB;LAMA2;LAMA3;THBS2;THBS1;EGFR;RELA;PPP2CB;NRAS;GNG2;GNG5;MAPK3;ANGPT1;LAMB3;VEGFC;LAMB1;PPP2R3A;MTOR;VEGFA"
"MAPK signaling pathway","95/294",3.19892317106982e-07,5.33715076436385e-06,0,0,1.93910084715899,28.9997988454758,"CSF1;RASGRF2;HSPB1;FGF1;ELK1;IGF1R;IKBKB;RPS6KA5;DUSP10;MYC;RPS6KA2;CASP3;AKT3;RAC3;MAP3K8;RAC1;MAP3K6;PRKACB;HRAS;MAP3K4;MAP3K5;MAP2K3;PDGFRB;DUSP5;PDGFRA;MEF2C;MAP2K1;DUSP3;CHUK;DUSP1;HGF;PLA2G4C;CACNA2D3;RRAS2;PLA2G4A;DUSP8;NGF;MAPK8IP3;MAPK8IP1;CDC25B;TGFBR2;CACNB2;PPM1B;DDIT3;MAPKAPK2;MAPT;RAF1;TP53;CRK;MET;SOS2;ATF4;SRF;CACNA1C;RASGRP2;EFNA4;EGFR;RELA;CACNA1G;RAP1B;NRAS;MAPK7;RRAS;PDGFC;GNA12;FLNA;FLNB;MAP4K3;FGF22;MAP2K6;MAPK3;MAP3K3;HSPA8;JUN;TGFB2;JUND;GADD45B;ANGPT1;INSR;HSPA6;VEGFC;IGF1;HSPA2;MAPK14;GADD45G;VEGFA;MAPK10;NR4A1;MAPK11;PPP5C;TAOK3;FGFR4;MAP3K14;FGFR2;FGF10"
"FoxO signaling pathway","51/131",4.02498234413078e-07,6.29747267394158e-06,0,0,2.57979425958852,37.988954180868,"CDKN1A;IRS1;PTEN;PIK3CD;PRKAG2;IRS2;IGF1R;IKBKB;CCND2;AKT3;TNFSF10;SKP2;HRAS;GABARAPL2;GABARAPL1;MAP2K1;CHUK;TGFBR2;RBL2;PIK3CA;CAT;SGK3;RAF1;SGK1;SOS2;PRKAA1;PIK3R3;PIK3R1;FOXO3;FOXO1;EGFR;NRAS;BCL2L11;S1PR1;MAPK3;TGFB2;CDKN2B;SMAD3;GADD45B;INSR;PLK2;STAT3;IGF1;FBXO32;MAPK14;SOD2;GADD45G;MAPK10;MAPK11;BCL6;MDM2"
"Prostate cancer","41/97",4.23112761496105e-07,6.29747267394158e-06,0,0,2.95973433710956,43.4359574991221,"RB1;CDKN1A;HSP90AB1;PTEN;PIK3R3;PIK3CD;PIK3R1;FOXO1;EGFR;RELA;IGF1R;IKBKB;NRAS;PLAU;CREB3L1;AKT3;CREB3L2;PDGFC;HRAS;MAPK3;PDGFRB;PDGFRA;MAP2K1;HSP90AA1;TCF7L1;CHUK;IGF1;ETV5;MTOR;NFKBIA;CREB1;ZEB1;PIK3CA;BCL2;MDM2;RAF1;TP53;SOS2;FGFR2;ATF4;CREB5"
"cGMP-PKG signaling pathway","61/167",4.37048576740425e-07,6.29747267394158e-06,0,0,2.33090217218963,34.1319167752575,"IRS1;ATP2A2;IRS2;ADRA1B;SLC8A1;PPP1CB;EDNRA;EDNRB;CREB3L1;AKT3;CREB3L2;ADORA1;BDKRB2;PRKG2;PRKG1;MEF2A;GUCY1A2;MAP2K1;MEF2C;PPP1R12A;TRPC6;PRKCE;ATP1B1;ADRA2A;CREB1;PLCB4;KCNMA1;PPIF;VDAC2;PDE5A;RAF1;PLCB1;MYL9;SLC25A4;ATF4;CREB5;ROCK1;NPR1;ROCK2;SRF;ITPR1;ADCY4;ITPR2;ADCY3;ATP1A2;CACNA1C;ADCY1;ATP1A1;ADCY8;GNAI1;GNA12;MEF2D;MAPK3;VASP;KCNJ8;INSR;ATP2B1;NFATC4;PPP1CA;GNAQ;CALM1"
"Colorectal cancer","37/86",9.04317832471492e-07,1.24638588214549e-05,0,0,3.05079571692003,42.4551323732057,"CDKN1A;RALA;RALB;PIK3CD;PIK3R3;PIK3R1;EGFR;BBC3;NRAS;BCL2L11;CASP3;MYC;AKT3;RAC3;RAC1;HRAS;RALGDS;MAPK3;MAP2K1;JUN;TCF7L1;TGFB2;SMAD3;GADD45B;AXIN2;MLH1;MTOR;DDB2;TGFBR2;GADD45G;MAPK10;MSH2;PIK3CA;BCL2;RAF1;SOS2;TP53"
"Human cytomegalovirus infection","75/225",1.45927921452228e-06,1.92746462918151e-05,0,0,2.02683363148479,27.2357146116251,"RB1;CDKN1A;PIK3CD;ELK1;IKBKB;AKAP13;CREB3L1;MYC;CASP3;AKT3;CREB3L2;RAC3;RAC1;PRKACB;HRAS;IL6R;PDGFRA;MAP2K1;ARHGEF12;CHUK;HLA-B;HLA-A;HLA-E;PLCB4;CREB1;PIK3CA;ARHGEF1;PLCB1;RAF1;TP53;CRK;SOS2;ATF4;CREB5;ROCK1;ROCK2;PXN;ADCY4;ITPR1;PIK3R3;ADCY3;ITPR2;PIK3R1;ADCY1;ADCY8;PTGS2;EGFR;GNAI1;RELA;NRAS;GNG2;GNG5;GNA12;PTK2B;MAP2K6;MAPK3;CCR1;CDKN2A;STAT3;MAPK14;GNG11;MTOR;NFATC4;VEGFA;NFKBIA;MAPK11;CDK6;CXCL12;CDK4;RHEB;GNAQ;GNB2;GNB4;MDM2;CALM1"
"Growth hormone synthesis, secretion and action","46/119",1.84234437234739e-06,2.33609266413649e-05,0,0,2.54788265465691,33.6434443623065,"SHC3;IRS1;ITPR1;ADCY4;ITPR2;PIK3R3;PIK3CD;ADCY3;IRS2;CACNA1C;PIK3R1;ADCY1;ADCY8;GNAI1;NRAS;SOCS1;CREB3L1;AKT3;CREB3L2;PLCG2;JAK2;PRKACB;HRAS;MAP2K6;MAPK3;MAP2K3;STAT5A;STAT5B;MAP2K1;STAT1;STAT3;IGF1;MAPK14;MTOR;MAPK10;MAPK11;CREB1;PLCB4;PIK3CA;GNAQ;RAF1;PLCB1;CRK;SOS2;ATF4;CREB5"
"Phospholipase D signaling pathway","54/148",2.03173104484697e-06,2.42084065363749e-05,0,0,2.32444915575074,30.46567736505,"ARF1;DGKB;PIK3CD;AKT3;HRAS;PDGFRB;PDGFRA;MAP2K1;SPHK1;PLA2G4C;GAB1;PLA2G4A;RRAS2;GAB2;DNM1;DNM3;PLCB4;PIK3CA;RAF1;PLCB1;SOS2;DGKH;ARF6;RAPGEF4;AGPAT5;PTGFR;RALA;SHC3;RALB;LPAR1;ADCY4;PIK3R3;ADCY3;PIK3R1;ADCY1;PLD1;ADCY8;AGPAT2;EGFR;CYTH3;NRAS;RRAS;PDGFC;GNA12;PLCG2;PIP5K1A;PTK2B;RALGDS;MAPK3;INSR;PTPN11;AGT;MTOR;RHEB"
"Melanoma","32/72",2.06191475230953e-06,2.42084065363749e-05,0,0,3.22992922143579,42.2858312907842,"RB1;CDKN1A;PTEN;PIK3CD;PIK3R3;PIK3R1;FGF1;EGFR;IGF1R;NRAS;AKT3;PDGFC;HRAS;FGF22;MAPK3;PDGFRB;PDGFRA;MAP2K1;GADD45B;CDKN2A;HGF;IGF1;DDB2;GADD45G;CDK6;PIK3CA;CDK4;MDM2;RAF1;MET;TP53;FGF10"
"Ras signaling pathway","76/232",2.6181942083978e-06,2.96416987165037e-05,0,0,1.97462115253526,25.3798564435292,"CSF1;RASGRF2;PIK3CD;FGF1;ELK1;IGF1R;IKBKB;RASSF1;AKT3;PLCE1;RAC3;RAC1;PRKACB;HRAS;PDGFRB;PDGFRA;MAP2K1;RALBP1;CHUK;KSR1;HGF;PLA2G4C;GAB1;RRAS2;PLA2G4A;GAB2;NGF;PIK3CA;RIN1;RAPGEF5;RAF1;MET;SOS2;ARF6;RALA;RAB5C;SHC3;RALB;PIK3R3;PIK3R1;RASAL2;PLD1;RASGRP2;EFNA4;EGFR;RELA;RAP1B;GRIN2A;NRAS;GNG2;RRAS;GNG5;PDGFC;PLCG2;ABL2;SHOC2;PAK3;RALGDS;FGF22;MAPK3;ANGPT1;INSR;PLA2G2A;VEGFC;PTPN11;IGF1;GNG11;VEGFA;MAPK10;GNB2;GNB4;CALM1;RGL1;FGFR4;FGFR2;FGF10"
"GnRH signaling pathway","38/93",2.99157601404107e-06,3.27010205672765e-05,0,0,2.79109781357883,35.5019553688531,"CAMK2D;CAMK2A;ADCY4;ITPR1;ADCY3;ITPR2;ADCY1;CACNA1C;ADCY8;PLD1;ELK1;EGFR;NRAS;MAPK7;PTK2B;HRAS;PRKACB;MAP3K4;MAP2K6;MAPK3;MAP2K3;MAP3K3;MAP2K1;JUN;MMP2;PLA2G4C;PLA2G4A;MAPK14;MAPK10;MAPK11;PLCB4;GNAQ;GNRH1;PLCB1;RAF1;CALM1;SOS2;ATF4"
"Salmonella infection","80/249",3.37322932557278e-06,3.56437898735524e-05,0,0,1.91904937830456,24.1793313387763,"CYFIP2;NCKAP1;ARF1;HSP90AB1;FHOD1;PIK3CD;WASL;PIK3C2A;FBXO22;ACTB;ACTG1;IKBKB;TUBA1C;FYCO1;TUBA1B;TUBA1A;MYC;KIF5B;CASP3;AKT3;TNFSF10;CASP1;RAC1;HRAS;KPNA3;MAP2K3;ACTR3;VPS18;ACTR2;MAP2K1;HSP90AA1;ANXA2;CHUK;EXOC7;TUBB;TUBA4A;RHOB;PIK3CA;RHOJ;ELMO1;PIK3C3;RAF1;MYL9;ARL8A;PFN2;ARF6;ARL8B;DCTN6;RALA;RAB5C;AHNAK;ROCK2;LY96;SNX33;MYL12A;RELA;MYL12B;CYTH3;RRAS;VPS11;FLNA;SNX9;FLNB;PAK3;RILP;WASF3;MAP2K6;MAPK3;JUN;TCF7L1;AHNAK2;TNFRSF10B;ARPC4;ARPC5;MAPK14;NFKBIA;MAPK10;MAPK11;ARPC3;BCL2"
"Oxytocin signaling pathway","55/154",3.50139574544237e-06,3.58045952033946e-05,0,0,2.24778936068028,28.2375141678457,"OXTR;CDKN1A;PRKAG2;MYL6B;ELK1;ACTB;ACTG1;PPP1CB;EEF2K;PRKACB;HRAS;GUCY1A2;MAP2K1;MEF2C;CAMK1D;PPP1R12A;PLA2G4C;CACNA2D3;PLA2G4A;CACNB2;MYL6;PLCB4;RAF1;PLCB1;PPP1R12B;MYL9;PPP1R12C;CAMK2D;PRKAA1;ROCK1;NPR1;ROCK2;CAMK2A;ITPR1;ADCY4;ITPR2;ADCY3;CACNA1C;ADCY1;ADCY8;PTGS2;EGFR;GNAI1;CAMKK2;NRAS;MAPK7;MAPK3;JUN;KCNJ12;NFATC4;PPP1CA;RCAN1;GNAQ;CAMK4;CALM1"
"C-type lectin receptor signaling pathway","41/104",3.67255570968218e-06,3.63812549990391e-05,0,0,2.6297207845219,32.9099635813628,"ITPR1;ITPR2;PIK3R3;PIK3CD;CBLB;PIK3R1;LSP1;PTGS2;MALT1;RELA;IKBKB;NRAS;RRAS;AKT3;PLCG2;CASP1;IL12A;HRAS;MAPK3;EGR2;JUN;EGR3;ARHGEF12;CHUK;KSR1;STAT1;RRAS2;PTPN11;MAPK14;NFATC4;NFKBIA;MAPK10;MAPK11;PIK3CA;IRF1;MAPKAPK2;BCL3;MDM2;RAF1;CALM1;MAP3K14"
"Shigellosis","79/246",3.94685348028427e-06,3.79137137348519e-05,0,0,1.91750803841281,23.85876995581,"ITGB1;ARF1;CALCOCO2;PIK3CD;WASL;FNBP1L;ACTB;ACTG1;IKBKB;RPS6KA5;AKT3;CASP1;PLCE1;RAC1;CAPN1;CAST;ACTR3;GABARAPL2;ACTR2;GABARAPL1;CHUK;FNBP1;ACTN1;PRKCE;WIPI1;ACTN4;WIPI2;PLCB4;PIK3CA;ELMO1;PIK3C3;TLN2;ARHGEF2;TLN1;PLCB1;MYL9;TP53;SQSTM1;CRK;VCL;PFN2;ARF6;ROCK1;ROCK2;PXN;CUL1;ITPR1;PIK3R3;ITPR2;PIK3R1;FOXO3;MYL12A;EGFR;RELA;FOXO1;MALT1;MYL12B;CYTH3;UBB;PLCG2;WASF1;WASF2;MAPK3;JUN;ARPC4;ARPC5;MAPK14;MTOR;NFKBIA;MAPK10;DIAPH1;MAPK11;TNIP1;ARPC3;ATG16L1;BCL2;MDM2;UBE2N;NFKBIB"
"Sphingolipid signaling pathway","45/119",4.72887800965268e-06,4.34895604276312e-05,0,0,2.45803373751636,30.1399736117745,"ROCK1;SGMS1;ROCK2;PTEN;PIK3R3;PIK3CD;PIK3R1;SGMS2;PLD1;GNAI1;RELA;PPP2CB;NRAS;SPTLC3;AKT3;GNA12;ADORA1;BDKRB2;S1PR1;RAC3;RAC1;HRAS;MAP3K5;MAPK3;CERS4;MAP2K1;ABCC1;CERS5;CERS6;PRKCE;SPHK1;GAB2;PPP2R3A;MAPK14;MAPK10;MAPK11;PLCB4;PIK3CA;GNAQ;BCL2;DEGS1;RAF1;PLCB1;TP53;NSMAF"
"Inflammatory mediator regulation of TRP channels","39/98",4.80168648254603e-06,4.34895604276312e-05,0,0,2.67034778167397,32.7025298711289,"CAMK2D;CAMK2A;ITPR1;ADCY4;ITPR2;PIK3R3;PIK3CD;ADCY3;PIK3R1;HTR2A;ADCY1;ADCY8;PPP1CB;HRH1;PLCG2;BDKRB2;BDKRB1;ASIC2;PRKACB;ASIC1;MAP2K6;MAP2K3;PRKCH;TRPA1;PRKCE;PLA2G4C;PLA2G4A;IGF1;NGF;MAPK14;PPP1CA;MAPK10;MAPK11;PLCB4;PIK3CA;GNAQ;TRPV4;CALM1;PLCB1"
"Hepatocellular carcinoma","58/168",6.49383696001454e-06,5.7181842120128e-05,0,0,2.13350913717326,25.4840348303757,"RB1;CDKN1A;SMARCB1;PTEN;PIK3CD;ELK1;ACTB;ACTG1;IGF1R;MYC;AKT3;DPF3;HRAS;MAP2K1;GSTO1;HGF;WNT5A;GAB1;AXIN2;DDB2;TGFBR2;PIK3CA;RAF1;TP53;MET;SOS2;SMARCD2;SHC3;PIK3R3;PIK3R1;EGFR;LRP6;NRAS;DVL2;PLCG2;HMOX1;WNT2;MAPK3;GSTM3;NQO1;GSTM2;TGFB2;TCF7L1;SMAD3;FZD5;GADD45B;FZD4;CDKN2A;FZD7;TXNRD1;FZD6;FZD8;MTOR;GADD45G;CDK6;GSTA4;CDK4;GSTM5"
"Fluid shear stress and atherosclerosis","50/139",7.57224571730822e-06,6.47707125216975e-05,0,0,2.27158598729749,26.7843177941362,"HSP90AB1;PIK3CD;ACTB;ACTG1;IKBKB;AKT3;RAC3;RAC1;MAP3K5;MEF2A;MEF2C;HSP90AA1;CHUK;DUSP1;GSTO1;MMP2;CYBA;PIK3CA;ARHGEF2;SQSTM1;TP53;PRKAA1;SDC4;SDC2;PIK3R3;PIK3R1;RELA;MAPK7;GPC1;HMOX1;MAP2K6;GSTM3;NQO1;GSTM2;JUN;VCAM1;CAV2;CAV1;MAPK14;ASS1;VEGFA;MAPK10;MAPK11;GSTA4;TRPV4;BCL2;SDC1;BMPR1B;CALM1;GSTM5"
"Bladder cancer","21/41",7.76431254203314e-06,6.47707125216975e-05,0,0,4.23282077136375,49.8032533781972,"RB1;CDKN1A;MAP2K1;CDKN2A;DAPK2;MMP2;DAPK3;THBS1;EGFR;TYMP;VEGFA;NRAS;RASSF1;RPS6KA5;CDK4;MYC;MDM2;RAF1;HRAS;TP53;MAPK3"
"Fc gamma R-mediated phagocytosis","38/97",9.76272796164554e-06,7.93534554831188e-05,0,0,2.60121862261317,30.0100997744258,"PIK3R3;PIK3CD;ASAP1;PIK3R1;PLD1;INPP5D;AKT3;CFL1;PLCG2;PIP5K1A;RAC1;WASF1;WASF2;WASF3;MAPK3;VASP;ACTR3;ACTR2;MAP2K1;MARCKSL1;GSN;PRKCE;SPHK1;PLA2G4C;LIMK1;PLA2G4A;ARPC4;ARPC5;GAB2;MARCKS;FCGR2A;PIK3CA;BIN1;ARPC3;AMPH;RAF1;CRK;ARF6"
"Kaposi sarcoma-associated herpesvirus infection","64/193",1.00307627748427e-05,7.94937949906284e-05,0,0,2.00813913977985,23.113388128907,"RB1;CDKN1A;PIK3CD;IKBKB;PREX1;ZFP36;MYC;CASP3;AKT3;RAC1;JAK2;HRAS;GABARAPL2;GABARAPL1;MAP2K1;CHUK;IFNGR1;HLA-B;HLA-A;TICAM1;HLA-E;CREB1;PIK3CA;TRAF3;MAPKAPK2;PIK3C3;RAF1;TP53;TLR3;ITPR1;PIK3R3;ITPR2;PIK3R1;PTGS2;HIF1A;RELA;NRAS;GNG2;UBB;GNG5;PLCG2;MICA;MICB;MAP2K6;MAPK3;CCR1;JUN;TCF7L1;STAT1;STAT3;MAPK14;GNG11;MTOR;NFATC4;VEGFA;NFKBIA;MAPK10;RCAN1;MAPK11;CDK6;CDK4;GNB2;GNB4;CALM1"
"Vascular smooth muscle contraction","48/133",1.03014007679588e-05,7.96474156937304e-05,0,0,2.28275903254703,26.2134485463742,"RAMP3;ROCK1;NPR1;ROCK2;ITPR1;ADCY4;ITPR2;ADCY3;ADM;MYL6B;CACNA1C;ADCY1;ADRA1B;ADCY8;ACTG2;PPP1CB;EDNRA;CALD1;GNA12;PRKACB;MYH10;PRKG1;MAPK3;GUCY1A2;PPP1R14A;MAP2K1;PRKCH;ARHGEF12;PPP1R12A;PRKCE;PLA2G4C;PLA2G2A;PLA2G4A;AGT;PPP1CA;ACTA2;MYL6;PLCB4;GNAQ;KCNMA1;MYH9;ARHGEF1;RAF1;CALM1;PLCB1;PPP1R12B;MYL9;PPP1R12C"
"TNF signaling pathway","42/112",1.22975513158668e-05,9.28172325507088e-05,0,0,2.42402432843386,27.4062866584468,"CEBPB;CSF1;PIK3R3;PIK3CD;TNFAIP3;PIK3R1;PTGS2;RELA;IKBKB;RPS6KA5;CREB3L1;CASP3;AKT3;CREB3L2;MAP3K8;DNM1L;MAP3K5;MAP2K6;MAPK3;MAP2K3;MAP2K1;JUN;JAG1;VCAM1;CHUK;LIF;VEGFC;CFLAR;TNFRSF1B;MAPK14;NFKBIA;MAPK10;MAPK11;ITCH;CREB1;PIK3CA;TRAF3;IRF1;BCL3;MAP3K14;ATF4;CREB5"
"ECM-receptor interaction","35/88",1.46710644886721e-05,0.000108156452160676,0,0,2.66606685154337,29.6723466939935,"ITGB1;TNXB;LAMA2;SDC4;LAMA3;TNC;LAMC2;LAMC1;HMMR;THBS2;THBS1;DAG1;ITGB8;ITGA4;LAMB3;ITGA3;ITGA2;ITGA1;LAMB1;COL1A1;COL1A2;COL4A2;COL4A1;COL4A4;ITGA10;COL4A3;ITGA11;ITGA8;COL4A5;COL6A3;ITGA7;SDC1;COL6A6;ITGA6;COL9A2"
"Regulation of lipolysis in adipocytes","25/55",1.63924407227808e-05,0.000118100084298216,0,0,3.36066952645302,37.0301765813439,"IRS1;NPR1;ADCY4;PIK3CD;ADCY3;PIK3R3;IRS2;ABHD5;ADCY1;PIK3R1;ADCY8;PTGS2;GNAI1;PTGS1;LIPE;AKT3;ADORA1;PRKG2;PRKACB;PRKG1;INSR;FABP4;PIK3CA;MGLL;PNPLA2"
"Endocytosis","78/252",2.009098466679e-05,0.000139979264695016,0,0,1.8158038627745,19.6383534204399,"ARF3;SH3GL3;ARF1;CLTB;CBLB;AP2A1;WASL;IGF1R;EEA1;CAPZB;KIF5B;PSD3;VPS35;VPS36;HRAS;GIT1;SH3GLB1;ACTR3;PDGFRA;ACTR2;HLA-B;ARAP3;VPS37D;VPS37A;HLA-A;DNM1;HLA-E;RNF41;EPN2;TGFBR2;DNM3;ACAP3;RAB31;BIN1;DNAJC6;RAB35;AMPH;ARF5;ARF6;RAB5C;TSG101;VPS4B;VPS4A;NEDD4L;PARD6G;ASAP1;PLD1;CBL;EGFR;CYTH3;RAB11FIP1;SNX2;GRK5;CLTCL1;PIP5K1A;RAB11FIP3;LDLR;RAB11FIP4;SNX5;GIT2;HSPA8;ARFGEF2;SMAD3;CAV2;CAV1;HSPA6;ARPC4;ARPC5;HSPA2;EHD1;EHD3;ITCH;EHD4;ARPC3;MDM2;FOLR3;FGFR4;FGFR2"
"Non-small cell lung cancer","30/72",2.03124485046396e-05,0.000139979264695016,0,0,2.88204720999062,31.1384353262017,"RB1;CDKN1A;PIK3CD;PIK3R3;PIK3R1;FOXO3;EGFR;RASSF1;NRAS;KIF5B;AKT3;PLCG2;HRAS;MAPK3;STAT5A;STAT5B;MAP2K1;GADD45B;CDKN2A;HGF;STAT3;DDB2;GADD45G;CDK6;PIK3CA;CDK4;RAF1;MET;SOS2;TP53"
"Yersinia infection","48/137",2.5314325684885e-05,0.000170737047704437,0,0,2.17961558204529,23.0693566624436,"ITGB1;ROCK1;ROCK2;ARHGEF28;PXN;PIK3R3;PIK3CD;PIK3R1;WASL;ACTB;RELA;ACTG1;IKBKB;RPS6KA2;AKT3;CASP1;PIP5K1A;RAC3;PTK2B;RAC1;WASF2;MAP2K6;MAPK3;MAP2K3;ACTR3;ACTR2;GIT2;MAP2K1;JUN;ARHGEF12;CHUK;ITGA4;LIMK1;ARPC4;ARPC5;TICAM1;MAPK14;NFKBIA;MAPK10;MAPK11;FCGR2A;PIK3CA;ARPC3;GNAQ;ELMO1;ARHGEF1;CRK;ARF6"
