"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
18353.5745925703,1.55339360615703,0.143540067190523,10.8220208932687,2.70740743799729e-27,3.04937661909198e-25,"ENSG00000165507"
2987.67071981722,-1.17308578791247,0.108464317806592,-10.8154074227826,2.9099678485105e-27,3.25567202891355e-25,"ENSG00000183160"
77.6318352361788,3.38894873125952,0.314500615445861,10.7756505546263,4.48599592662486e-27,4.98569428083565e-25,"ENSG00000233117"
304.476810780945,1.8129136488732,0.168421439448413,10.7641500678926,5.08283813818062e-27,5.61185458124652e-25,"ENSG00000127083"
1701.23387978068,1.10015931793528,0.102431628478665,10.7404259238584,6.57403917991647e-27,7.21081866126524e-25,"ENSG00000177666"
849.101371746355,1.05712026046076,0.0986841414221522,10.7121594739178,8.92551441991852e-27,9.72649240227744e-25,"ENSG00000069431"
11496.4862074381,1.61540817038905,0.151006983550535,10.6975726049679,1.0447934205113e-26,1.13120794729165e-24,"ENSG00000131386"
664.683572935525,1.21725299355923,0.113833092729544,10.6933139069787,1.09391100020798e-26,1.17679579522374e-24,"ENSG00000102466"
3691.99970068906,1.08715613830941,0.101706420264696,10.6891594009506,1.14403126867e-26,1.22287469750446e-24,"ENSG00000162496"
568.703497425714,1.87557974069644,0.176088813833916,10.6513281557196,1.71894824377367e-26,1.82578414094998e-24,"ENSG00000180914"
751.373295308449,1.11483586101739,0.104735249315111,10.6443233611183,1.85325803009884e-26,1.95606140007036e-24,"ENSG00000177674"
848.585060946676,1.42725852243355,0.134717124507896,10.5944847594331,3.16076738642092e-26,3.31524989243224e-24,"ENSG00000099204"
14120.9989647215,0.921943571215445,0.0871531889359249,10.5784261307209,3.75207780179239e-26,3.91101674966956e-24,"ENSG00000197043"
286.384119280247,5.20716032804829,0.493082760580174,10.5604185429671,4.54630170772757e-26,4.7096318061163e-24,"ENSG00000127954"
743.999875010981,1.10412095072702,0.104910252284965,10.5244332815817,6.6661374028734e-26,6.86325876656573e-24,"ENSG00000148120"
627.449246972015,2.09810364298165,0.199535705981759,10.5149283064829,7.37368662174478e-26,7.54543956622688e-24,"ENSG00000169738"
93.2605268616648,-2.66916930692962,0.254030382582506,-10.5072837343096,7.99635160712245e-26,8.13301652549873e-24,"ENSG00000126878"
516.800784800124,-1.19805291370273,0.114054272267047,-10.5042353073596,8.25894257398273e-26,8.34949242629989e-24,"ENSG00000112773"
4870.59143202752,0.765705295047105,0.0731008029297154,10.4746495846744,1.12955149398581e-25,1.13509779473472e-23,"ENSG00000091527"
633.042902717231,1.68365086893851,0.161143268546834,10.4481613419004,1.49393354178752e-25,1.49233289870704e-23,"ENSG00000035664"
1927.71101011188,1.22203520272654,0.117058851611818,10.439494202275,1.63680477658304e-25,1.62537619885305e-23,"ENSG00000023909"
178.654450436053,-2.48155124454082,0.237997874375016,-10.4267790250539,1.87124225374292e-25,1.84724632366551e-23,"ENSG00000125848"
5362.00674215496,0.865535523805323,0.083248754366713,10.3969786742107,2.55919252679824e-25,2.51160052542269e-23,"ENSG00000131446"
1697.49198137076,1.10137253597416,0.105993933334135,10.3909016424761,2.72762266168452e-25,2.66133508769707e-23,"ENSG00000138073"
262.805275325959,-1.46526359338731,0.141089559211165,-10.3853439019842,2.89125430779369e-25,2.80468380308634e-23,"ENSG00000110900"
353.799478277241,-2.58897794639092,0.249325210519188,-10.3839396786218,2.93411420436319e-25,2.82990256193236e-23,"ENSG00000164742"
2266.27450187641,1.08033027727562,0.104066318820024,10.3811712523818,3.02046517920897e-25,2.89653980785629e-23,"ENSG00000163697"
2831.70301250684,-0.969453254145915,0.0937036908707677,-10.3459452358493,4.36586449760977e-25,4.16295102266404e-23,"ENSG00000174136"
1841.38811314411,1.03563716424803,0.10013319749907,10.3425955638504,4.52123038632966e-25,4.28673945442849e-23,"ENSG00000120837"
14399.5505965512,1.04712901537869,0.101400333052135,10.3266822096167,5.33748822900411e-25,5.03223187972736e-23,"ENSG00000164292"
2383.87708318029,0.867589513851828,0.0842461028724429,10.2982747482747,7.17362891863346e-25,6.72557768226294e-23,"ENSG00000132356"
5992.50455672065,-1.15570167506068,0.112446488608721,-10.2777924803163,8.87367332870242e-25,8.27322143346022e-23,"ENSG00000152580"
498.690421563468,1.15699766272146,0.112666732238451,10.2692040474978,9.70016533376573e-25,8.99382180283185e-23,"ENSG00000183044"
3431.57264316715,-1.77433844122911,0.172997903362672,-10.256415868286,1.1074099934053e-24,1.02112936864438e-22,"ENSG00000013297"
231.277302725498,-2.55661528107851,0.249337523575327,-10.2536322829329,1.13978105635952e-24,1.04523528348773e-22,"ENSG00000172061"
149.552913663167,2.4823032275252,0.242297014136125,10.2448774962229,1.24782854587197e-24,1.13810101395779e-22,"ENSG00000102554"
1983.22155774674,1.00428674484345,0.0981814242303708,10.2288875183457,1.47200573831721e-24,1.33530812434808e-22,"ENSG00000173221"
785.211998028092,-1.99197346669252,0.194780828197427,-10.2267429763338,1.50495913632392e-24,1.35786151751548e-22,"ENSG00000099194"
591.684378009254,-1.32193859925241,0.129522457401991,-10.2062501420088,1.85911368670935e-24,1.66843026151638e-22,"ENSG00000164070"
